,neutral,angry,happy,surprise,time
0,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
1,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
2,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
3,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
4,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
5,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
6,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
7,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
8,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
9,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
10,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
11,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
12,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
13,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
14,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
15,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
16,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
17,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
18,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
19,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
20,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
21,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
22,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
23,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
24,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
25,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
26,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
27,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
28,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
29,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
30,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
31,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
32,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
33,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
34,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
35,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
36,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
37,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
38,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
39,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
40,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
41,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
42,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
43,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
44,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
45,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
46,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
47,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
48,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
49,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
50,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
51,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
52,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
53,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
54,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
55,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
56,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
57,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
58,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
59,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
60,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
61,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
62,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
63,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
64,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
65,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
66,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
67,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
68,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
69,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
70,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
71,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
72,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
73,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
74,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
75,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
76,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
77,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
78,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
79,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
80,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
81,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
82,0.862658501,0.124698229,0.008408661,0.00423461618,2024-05-28 10:49:03
